0.000000000000000000e+00,1.152445466520104856e+04,-3.440757010864300537e+04
0.000000000000000000e+00,1.403516644140717653e+04,-3.785705517101158330e+04
0.000000000000000000e+00,1.527099384689501449e+03,-3.047925301180781025e+04
0.000000000000000000e+00,1.472847599562437790e+04,-3.898190892095780146e+04
0.000000000000000000e+00,1.796220170954418427e+04,-3.937270153412046784e+04
0.000000000000000000e+00,1.032509509641146906e+04,-3.522678437234906596e+04
0.000000000000000000e+00,9.298014395614181922e+03,-3.507991014361806447e+04
0.000000000000000000e+00,1.343628583392388828e+04,-3.342163389043758070e+04
0.000000000000000000e+00,2.055229288934354190e+04,-3.669361015972840687e+04
0.000000000000000000e+00,1.898444103964873284e+04,-4.143581494351425499e+04
0.000000000000000000e+00,6.553198028748363868e+03,-3.513427135331586032e+04
0.000000000000000000e+00,4.559365622490012356e+03,-3.588619417724153027e+04
0.000000000000000000e+00,1.130710490106203360e+04,-3.326117056000522280e+04
0.000000000000000000e+00,1.183249334863563672e+04,-3.265208432113888921e+04
0.000000000000000000e+00,9.340663809282126749e+03,-3.464639832959095656e+04
0.000000000000000000e+00,1.886803773805731907e+02,-2.865130825025325612e+04
0.000000000000000000e+00,1.430079585785416748e+04,-3.796162263284609799e+04
0.000000000000000000e+00,1.881513663593606179e+04,-4.160936203848256991e+04
0.000000000000000000e+00,1.560152062197789928e+04,-3.449725539989281970e+04
0.000000000000000000e+00,1.811282289169979413e+04,-4.003409259205841954e+04
0.000000000000000000e+00,1.947711773831910978e+04,-3.583499673145758425e+04
0.000000000000000000e+00,1.104312758300992937e+04,-3.633419891844393715e+04
0.000000000000000000e+00,8.710494482174099176e+03,-3.591349550774708041e+04
0.000000000000000000e+00,1.950594499037829883e+04,-3.562777876848070446e+04
0.000000000000000000e+00,1.869804441256991413e+04,-4.177513066417428490e+04
0.000000000000000000e+00,1.318578090470765710e+04,-2.963928765766942524e+04
0.000000000000000000e+00,9.890916045988875339e+03,-3.248561691170481572e+04
0.000000000000000000e+00,8.245571671970290481e+03,-3.436683995010614308e+04
0.000000000000000000e+00,7.353324906412508426e+03,-3.040424743297948953e+04
0.000000000000000000e+00,1.236112012110095930e+04,-3.318750372458306083e+04
0.000000000000000000e+00,8.080818720964887689e+03,-3.444575025146809639e+04
0.000000000000000000e+00,6.908724199550575577e+03,-1.462135130372562708e+04
0.000000000000000000e+00,1.761367841447583487e+04,-3.748917480296049325e+04
0.000000000000000000e+00,1.610454878611952336e+04,-3.640456916992236802e+04
0.000000000000000000e+00,1.206877482589721330e+04,-3.255242967193535515e+04
0.000000000000000000e+00,1.782280289830929541e+04,-4.023439756478410709e+04
0.000000000000000000e+00,1.197327778978846618e+04,-3.374144273642815824e+04
0.000000000000000000e+00,8.721643807580278008e+03,-3.221066162129695658e+04
0.000000000000000000e+00,1.078262822589458483e+04,-3.588696975301554630e+04
0.000000000000000000e+00,8.012164179991853416e+03,-3.838502590783000778e+04
0.000000000000000000e+00,1.778047066545259440e+04,-4.278838079084100900e+04
0.000000000000000000e+00,1.822969023522986026e+04,-4.169265860024353606e+04
0.000000000000000000e+00,1.931566715992521858e+04,-4.134029529540151270e+04
0.000000000000000000e+00,5.790405980120212917e+03,-3.256492299382197962e+04
0.000000000000000000e+00,1.222461575542916944e+04,-3.409979620547295053e+04
0.000000000000000000e+00,1.811044238382502590e+04,-4.195040942293991247e+04
0.000000000000000000e+00,1.774058368484208040e+04,-3.666406456317899574e+04
0.000000000000000000e+00,1.718953297208168078e+04,-3.848730929660727270e+04
0.000000000000000000e+00,2.057679310697299297e+04,-3.743038341250150552e+04
0.000000000000000000e+00,1.243684428763774304e+04,-3.902223400231781852e+04
0.000000000000000000e+00,1.065877293559102509e+04,-4.235074391534914321e+04
0.000000000000000000e+00,1.313777359386855460e+04,-3.920797407303379441e+04
0.000000000000000000e+00,1.051906144527282049e+04,-3.878298120326024946e+04
0.000000000000000000e+00,1.029134000255312094e+04,-4.446565567738148093e+04
0.000000000000000000e+00,1.162830064731675157e+04,-3.586547107704186783e+04
0.000000000000000000e+00,1.161844100773160608e+04,-3.687219896962294297e+04
0.000000000000000000e+00,8.422785667813184773e+03,-3.695310402224079007e+04
0.000000000000000000e+00,8.054899175230812034e+03,-3.746575429459309817e+04
0.000000000000000000e+00,1.940356267573978403e+04,-4.132587121145705896e+04
0.000000000000000000e+00,5.239116910682399066e+03,-3.255205336800100849e+04
0.000000000000000000e+00,4.574568229294098273e+03,-3.785468643323772267e+04
0.000000000000000000e+00,3.817507418619275995e+03,-2.806109571054143817e+04
0.000000000000000000e+00,1.189140369671144072e+04,-3.515568307811301202e+04
0.000000000000000000e+00,1.292219189035211457e+04,-3.832273405202745926e+04
0.000000000000000000e+00,1.117052004262399350e+04,-3.444519435445009731e+04
0.000000000000000000e+00,7.500746889783073129e+03,-3.540811392305608024e+04
0.000000000000000000e+00,1.860975890260613960e+04,-4.321395390452909487e+04
0.000000000000000000e+00,1.988440229159336013e+04,-3.967635099768199871e+04
0.000000000000000000e+00,7.637012714400290861e+03,-3.343778550664537761e+04
0.000000000000000000e+00,7.657380105770165756e+03,-3.651485369209497003e+04
0.000000000000000000e+00,1.136121797314253672e+04,-3.193205038726133353e+04
0.000000000000000000e+00,1.751621830765963750e+04,-3.736750749533923954e+04
0.000000000000000000e+00,9.584515321618508096e+03,-3.988651247114932630e+04
0.000000000000000000e+00,1.058273560108516722e+04,-3.970999219607887062e+04
0.000000000000000000e+00,9.477810636468811936e+03,-3.626717638864723267e+04
0.000000000000000000e+00,1.267987641542348865e+04,-3.352303051444863377e+04
0.000000000000000000e+00,1.001476358944837557e+04,-3.537741644937104138e+04
0.000000000000000000e+00,4.374799353163593878e+03,-2.895992854187345438e+04
0.000000000000000000e+00,1.060299974162379294e+04,-3.233158251520684644e+04
0.000000000000000000e+00,2.049613825311166511e+04,-4.215288943934105919e+04
0.000000000000000000e+00,4.131036834255939539e+03,-2.450693916889610045e+04
0.000000000000000000e+00,8.795401379480259493e+03,-3.322226135164134030e+04
0.000000000000000000e+00,7.749985002827596873e+03,-3.741488481122789381e+04
0.000000000000000000e+00,1.352521741091268268e+04,-3.318180533433984237e+04
0.000000000000000000e+00,1.393570792899692242e+04,-3.343125984005755163e+04
0.000000000000000000e+00,1.396634800638417983e+04,-3.350157762966131850e+04
0.000000000000000000e+00,1.573065028591658847e+04,-3.460487832294504915e+04
0.000000000000000000e+00,1.734809865322784026e+04,-3.770005926438020833e+04
0.000000000000000000e+00,1.354377180727114137e+04,-3.492968705277063418e+04
0.000000000000000000e+00,1.285552252587715157e+04,-3.757052469372295309e+04
0.000000000000000000e+00,1.725307131788908373e+04,-3.794199031815590570e+04
0.000000000000000000e+00,1.488403466107115855e+04,-3.870077499548643391e+04
0.000000000000000000e+00,1.370729168228799790e+04,-3.992428321142213099e+04
0.000000000000000000e+00,7.790395932417428412e+03,-3.626726170134853601e+04
0.000000000000000000e+00,4.914021317443560292e+03,-3.716580524727345619e+04
0.000000000000000000e+00,1.020131046246477672e+04,-3.175171579743543043e+04
0.000000000000000000e+00,6.364472511315413612e+03,-3.426562863397759793e+04
0.000000000000000000e+00,8.630273127742013457e+03,-3.424790344827152148e+04
0.000000000000000000e+00,9.988497109728305077e+03,-3.091621691837433536e+04
0.000000000000000000e+00,1.440355413951476658e+04,-3.509150195761285431e+04
0.000000000000000000e+00,1.549712635944698377e+04,-3.921637661126075545e+04
0.000000000000000000e+00,2.181095011776528190e+04,-3.761539286067046487e+04
0.000000000000000000e+00,2.021032672365132385e+04,-4.016823773444537801e+04
0.000000000000000000e+00,2.715396431113384097e+03,-3.332091753898475145e+04
0.000000000000000000e+00,7.812163962284873378e+03,-3.768122879324702808e+04
0.000000000000000000e+00,1.722941601988897310e+04,-3.581433252653790987e+04
0.000000000000000000e+00,2.050245789210188832e+03,-3.006027794950635871e+04
0.000000000000000000e+00,1.894314144929739268e+04,-3.832736820417383569e+04
0.000000000000000000e+00,1.141001522652593667e+04,-3.229746034978688476e+04
0.000000000000000000e+00,4.481663308537203193e+03,-2.943032121369551896e+04
0.000000000000000000e+00,6.555985278506075701e+03,-3.487684212438981922e+04
0.000000000000000000e+00,6.949381019512275998e+03,-3.185557851985303932e+04
0.000000000000000000e+00,1.082820659456904832e+04,-3.496016470786751597e+04
0.000000000000000000e+00,1.093408438387208116e+04,-3.127073906435359095e+04
0.000000000000000000e+00,1.823167698739715706e+04,-3.774141652951930882e+04
0.000000000000000000e+00,1.493732220456487266e+04,-3.718849884617183852e+04
0.000000000000000000e+00,1.452204078301847039e+04,-3.351931910165480076e+04
0.000000000000000000e+00,1.770448743515251772e+04,-3.797841863020657183e+04
0.000000000000000000e+00,1.585656868373903308e+04,-3.678508215083950199e+04
0.000000000000000000e+00,1.322784630899225886e+04,-3.941094446629086451e+04
0.000000000000000000e+00,1.810933752827536591e+04,-4.194982010259867820e+04
0.000000000000000000e+00,6.607865306384030191e+03,-3.396902542950861243e+04
0.000000000000000000e+00,8.174781854718452450e+03,-3.781146127278180211e+04
0.000000000000000000e+00,1.099780226717157893e+04,-3.629413739011585130e+04
0.000000000000000000e+00,1.868801131275071020e+04,-3.762388495811384928e+04
0.000000000000000000e+00,5.379341432381634149e+03,-3.329524426356147160e+04
0.000000000000000000e+00,6.528669545600205311e+03,-3.483599073127654992e+04
0.000000000000000000e+00,1.113787543469369848e+04,-3.517909671555112436e+04
0.000000000000000000e+00,7.499674891418508196e+03,-3.403218608652083640e+04
0.000000000000000000e+00,6.793762796373304809e+03,-3.551720681331658125e+04
0.000000000000000000e+00,1.971167518433239093e+04,-3.606916155270099989e+04
0.000000000000000000e+00,1.241027774008317283e+04,-3.395269465387379023e+04
0.000000000000000000e+00,3.734711768578677038e+02,-3.377158960391300207e+04
