0.000000000000000000e+00,4.633597029003052370e+00,-1.211902059303809898e-01,-1.725959411718530900e-01,3.624875923367751884e-01,-8.391499765458170224e-01,-9.309307463115585879e-01,2.496044886520558392e-01,1.040387796176320157e+00,-9.503435272654094101e-02,1.035025413237803810e-01,-1.364775433494945511e-01,-2.205119446638477698e-01,1.114769941639454504e-01,-4.755176348887445170e-02,-1.580961946334587809e-01
0.000000000000000000e+00,3.940911322197807820e+00,2.766808054865918173e-02,-1.883598717540541367e-01,1.898516213317734957e-01,-6.386778036375789780e-01,-5.996447596049670620e-02,3.809293810666227187e-01,3.517452306284424846e-01,1.517350428033200194e+00,-3.544856708789584365e-01,-9.779155860649783871e-02,4.056676952039314221e-01,-2.727125367277501433e-01,-5.258514333356183179e-02,-1.216679078232895256e-01
0.000000000000000000e+00,4.363682332243465467e+00,2.919141351156773201e-01,-2.922257568459095678e-01,1.456285208023239686e-01,-8.331444449698842680e-01,-7.456973563554514239e-01,1.587551831382644496e-01,1.213400403575876085e+00,-3.900828516519449507e-01,-1.247931187943367992e-01,7.539122844742605911e-02,7.086803109165208669e-02,-1.060642990065249064e-02,-2.663143156878071127e-01,-7.296020130876282317e-02
0.000000000000000000e+00,3.560789043133354870e+00,-2.151495662354833693e-01,2.613340357030047301e-01,2.195589950819965830e-01,-8.434706674535892290e-01,-7.072975466720894389e-01,2.742553384246467774e-01,8.488781097231790085e-01,4.685181780220540326e-01,-2.122976699164885392e-02,1.413363424099738364e-01,-1.348815228669785204e-01,-4.866454385082973066e-02,-9.302412937596506171e-02,-2.403119787080635061e-01
0.000000000000000000e+00,5.152843274310614952e+00,1.891753211748223307e-01,-3.648077467817816832e-01,2.822126200703101162e-01,-5.273214351731300154e-01,-1.185311496906920059e+00,6.039239728348512193e-01,3.897838500618108770e-01,-1.302152955650242860e-01,9.274284107911973107e-02,-1.803261614959973114e-01,-4.033503277051661007e-01,4.385888805463645235e-01,7.501406624345383078e-02,1.341799130671786910e-01
0.000000000000000000e+00,5.275970946372345871e+00,3.985991423571449421e-01,-5.014076439032848498e-01,-1.780783034369974593e-01,-9.023700434891125388e-01,-4.697666936648369207e-01,-2.447654136005181225e-01,1.722159939885757329e-01,1.203818931275637549e-01,4.115186262681464618e-02,2.158189291007989175e-01,3.685844096420149985e-01,-3.034158283369934317e-01,3.281236761097345300e-01,5.279940322855514179e-01
0.000000000000000000e+00,5.199044237521160738e+00,-5.643704263745552563e-01,3.507038068051832047e-01,2.604260625749195146e-01,-8.971932755561968786e-01,-5.220306958544400633e-01,-1.950988159210706799e-02,4.540025909634699541e-01,3.615141861550156821e-01,1.531577496158987028e-01,1.383407209840333829e-01,-2.591833781087662381e-01,7.035095475529130893e-02,-2.314053671568084558e-01,-2.619287050877069922e-01
0.000000000000000000e+00,5.088160509504933593e+00,-2.120020108670259418e-01,1.292701806227194716e-01,1.377909923920015156e-01,-7.548902054580498566e-01,-6.256449504152888919e-01,-6.990278754448507603e-02,3.522592684150320785e-01,-4.894166374233067662e-01,-1.034128730533110246e-01,-9.444885256118279449e-02,-5.673670687078721103e-02,1.645363333552726792e-01,3.193816986052288587e-01,6.221511463775337286e-02
0.000000000000000000e+00,4.914114373471976549e+00,-2.588332436116503321e-01,2.684488465576750568e-02,1.555109561273602670e-01,-1.094277764149552690e+00,-6.351108843788297875e-01,-4.086966823893888739e-02,4.037923473492004423e-01,-3.033681246485039895e-01,-4.994941569240988338e-02,5.193615409843845704e-02,-1.774764555492838458e-01,2.053763683032395204e-01,1.089345327101930300e-01,-2.241953655256346267e-01
0.000000000000000000e+00,4.953973736251659155e+00,-3.923000118487605659e-01,2.301092400685276762e-01,3.055990677383945142e-01,-8.561792045162519571e-01,-5.914744510326080951e-01,-1.816213520873350973e-01,5.150030850645808123e-01,-5.931783881053893648e-01,-1.705315356218893574e-01,-1.405022272433534281e-02,-7.112313972758205205e-02,1.546126016596167940e-01,7.348774814978085990e-02,1.881036658833283581e-02
0.000000000000000000e+00,4.856449435351012589e+00,-4.860154320041363274e-01,-2.954758844881540392e-01,1.649500206164211669e-01,-1.090680867862822589e+00,-6.658274544516811222e-01,6.425591004496249148e-02,3.330516748172530073e-01,6.558023536269172449e-02,2.910914048702758702e-02,-9.226044580148563823e-02,-4.021957844798858539e-01,3.612292821971055945e-01,2.910576287967725148e-02,-1.610986915539069086e-01
0.000000000000000000e+00,5.288944727040462368e+00,-2.959420999021589727e-01,-2.950977074983171522e-01,9.199684904401146668e-02,-9.744219729404967056e-01,-3.031955884760400011e-01,6.250927893871445484e-02,2.692983426951219839e-01,6.360012222638939949e-01,1.248700522768960708e-01,2.957290324517911420e-02,-6.409615016141029242e-02,6.851866838334046139e-02,-5.689224167329971077e-02,-2.496499926074023656e-01
0.000000000000000000e+00,4.468920064147156701e+00,8.210603661934634534e-01,-6.080901724795557683e-01,-2.884826114887408255e-01,1.553025741328416753e+00,-3.465602443126623855e-03,9.868138489719414652e-01,3.945689687230980458e-01,4.313666242406520579e-02,7.084980762657612681e-03,-6.958057165443508330e-02,-2.338568922090040469e-01,2.251472490868016985e-01,-6.130521794212275000e-02,-2.273663194820007838e-01
0.000000000000000000e+00,3.649550752241328411e+00,4.075554156010279816e-01,-1.922632980174979189e-01,-4.587958457289750130e-02,1.327792953982847024e+00,-2.301397083123775111e-01,8.010555018378234804e-01,4.788452472931336024e-01,4.055873453042159738e-01,5.412681410781960967e-01,5.066024456625350253e-02,-7.920926231668798390e-02,2.268742521388633360e-01,7.121230526718687337e-02,1.617200143795128053e-01
0.000000000000000000e+00,4.106476242934984811e+00,7.345659680354318377e-01,1.654454762010805491e-02,9.686828020247195692e-02,1.496681623191546517e+00,-2.546993124331927705e-01,8.180610434981380186e-01,3.283474495596556686e-01,-5.598177425509848204e-02,-1.690287024888837142e-01,-4.313790793199401979e-02,-2.609613517308795316e-01,2.023577339461740954e-01,-1.180111208890603954e-02,-2.317422984803013675e-01
0.000000000000000000e+00,4.110511120793770345e+00,3.481529342264170213e-01,1.560200622038723228e-01,1.544478379622433450e-01,1.339121070624601950e+00,2.306735019150714036e-02,8.034601093164903673e-01,3.263826990195222710e-01,1.163442526019056178e-01,9.455621809958425494e-02,-1.022982422432523394e-02,-2.150143645549957294e-01,2.880177778791940812e-01,2.458612433209225387e-02,-4.940763312161638304e-02
0.000000000000000000e+00,4.084668050308590814e+00,5.298713371352445911e-01,-5.709450052303871592e-02,8.436630889605704897e-02,1.350820439168455955e+00,-2.692707356435853905e-01,6.790610183216206908e-01,2.678599215616159213e-01,-1.525272025849887525e-01,-5.484416659127896443e-01,-8.760525548809053320e-02,-1.825054842945155464e-01,1.903981092314946111e-01,-1.118369879016277435e-01,-2.463560495110677651e-01
0.000000000000000000e+00,4.376580764677359348e+00,7.298614485603798219e-01,-1.447521033052973638e-01,1.418275268848503273e-02,1.528492842749454628e+00,-2.144443161349963156e-01,8.486449132525815120e-01,4.246265729859304838e-01,2.985889097530376735e-02,-1.468633842423541780e-01,-7.538001844093507320e-02,-2.282012975590037296e-01,2.398406017926758005e-01,2.439177330411482908e-02,-1.031456857490794521e-01
0.000000000000000000e+00,5.397674711059419650e+00,-5.012202417927825726e-01,7.630963122085132611e-01,3.177370242580104254e-01,-7.489452080617522434e-01,-3.610633135447097741e-01,-6.158275472929141542e-02,8.970335887749928544e-03,-3.202441391146410021e-01,-5.094413002642628197e-02,-1.580971235439924613e-02,-3.023373419379957530e-02,7.473227976092654268e-02,2.196603192914154401e-01,-2.433599287501863467e-02
0.000000000000000000e+00,5.390933361580390049e+00,-8.084759523785995938e-01,8.976175796390062356e-01,4.067977981145611821e-01,-5.342176537894367527e-01,-2.486194179531789339e-01,-1.667496141301295642e-01,-3.215808969369816916e-02,-2.541716629432975647e-02,4.777596231422882866e-02,1.200279013357098551e-01,-1.371342179875890688e-01,8.675196587660823078e-02,-1.264194808978104934e-01,7.208649682382375912e-02
0.000000000000000000e+00,4.612331597968630348e+00,-2.767792061152478111e-01,8.882815522402758290e-01,1.125688375230064070e-01,-6.471202722159798970e-01,-6.411527716130389631e-01,-2.021477485343348701e-01,1.142708015285472389e-01,-4.548767000840593377e-01,1.189799152122564818e-01,-5.352366268185192177e-02,1.520477204594349735e-02,9.223557694104059235e-02,-1.582956215631180566e-02,6.759485060295529479e-02
0.000000000000000000e+00,4.916955871204971018e+00,-3.731972466558661772e-01,6.962347812172672290e-01,2.805179983674417343e-01,-7.698122610821956924e-01,-4.608760701179464014e-01,1.464138962493019003e-01,-5.746477507821766244e-03,3.149057237276014498e-01,2.571513723605822754e-01,-4.747287834643522386e-02,4.781270418876536893e-02,1.429975868368573710e-01,1.683896782526565772e-01,-1.355822023872614301e-01
0.000000000000000000e+00,4.267763557714242317e+00,-1.009403836026018686e+00,9.159053846651401543e-01,2.333120976786575151e-01,-1.126370664461288307e+00,-4.592306219321405369e-01,-1.262052538647887023e-01,2.934681495902183301e-01,2.518651697532073852e-01,4.452250795623761137e-01,1.589240951362313331e-02,-3.218719926875656112e-01,3.398945641391782346e-01,3.111608664678471026e-02,-2.634397583426070777e-01
0.000000000000000000e+00,4.728015740513725973e+00,-7.495496670461038180e-01,8.159027455876006751e-01,3.429663366487655241e-01,-9.347479123478175111e-01,-3.492132008829266776e-01,-3.159661935197301263e-02,1.951518941016842368e-01,5.236695183818191879e-01,3.183451004125664729e-01,-8.782909382280151833e-02,-6.421706049714541453e-02,3.008345862583932662e-01,-1.439522524694955563e-01,-2.339345214446733601e-01
