0.000000000000000000e+00,4.680439214411690330e+01,1.473733630084047519e+01,-4.918130183338492500e+00,1.325038807472135716e+01,2.208222966189984504e+01,3.894398704953825785e+00,-1.370739608805604248e-01,-4.524837769942371857e+00,8.055827366005649637e+00,9.798333631137921884e+00
0.000000000000000000e+00,4.068900928258067040e+01,2.264409968506909365e+01,-1.606281327920173307e+00,8.396927261176477586e+00,1.795228567257840169e+01,9.391645742884069392e-01,-6.477792641845860899e+00,-2.475114138672531272e+00,4.146058290134688740e+00,4.933739543141061112e+00
0.000000000000000000e+00,3.964138197261752339e+01,2.097886911094796147e+01,2.270904643837703851e+00,1.524259805531621659e+01,1.861015362332326717e+01,2.264460498294078139e+00,-4.800541108782057087e+00,8.540159038006955861e-02,4.166931714663242858e-01,4.569929949850323858e+00
0.000000000000000000e+00,3.960409360489512665e+01,2.764443608402186925e+01,-4.692249718816494108e-01,3.775154177415906087e+00,1.712411198722166716e+01,-2.138459624442560436e+00,-4.773443052264791930e+00,3.260748327136101299e+00,1.305680879822076701e+00,6.174588296166681367e+00
0.000000000000000000e+00,3.464226238500334176e+01,3.238155616749133259e+01,-5.223388863381514646e+00,7.418459706374684437e+00,1.208422806240523961e+01,-4.668500526142085327e+00,-5.463188421737382727e-01,-4.684159048373095047e+00,-5.127362464646808782e+00,1.270176925664286216e+01
0.000000000000000000e+00,2.957029895669915120e+01,3.446666177481083793e+01,-4.445236369906477414e+00,2.695919434470309906e+00,1.074515441595148246e+01,-7.013819880707518273e+00,-6.730704139942694120e+00,-3.368136598864697184e+00,-5.763227151484059618e+00,5.507116110457034530e+00
0.000000000000000000e+00,3.450387216239699484e+01,2.333888032334421681e+01,2.915058436997640445e+00,1.594101493810464376e+01,1.699696080887769867e+01,1.813192867941578301e+00,-7.508565034886540701e+00,-3.263102797535039290e+00,-3.708987524858986085e+00,-4.292812146937322049e-02
0.000000000000000000e+00,3.880995295370228604e+01,1.083090243649659001e+01,1.004998514424526945e+01,-5.016351986128049667e+00,1.025280542566166986e+01,-9.837730187362905276e-01,-1.129126860403165367e+01,1.291619201709043807e+01,1.012122374342741615e+01,-5.926419062779786362e-01
0.000000000000000000e+00,3.443778015115581326e+01,2.408498020050962651e+01,8.718552542370245462e+00,5.086598970356358329e+00,1.345562669691411450e+01,1.564881863353200453e+00,-1.395658018162746394e+01,2.013697956576186332e+00,-2.722677356602379306e-02,-4.250062356560562193e+00
0.000000000000000000e+00,3.628334436950022734e+01,2.730469506871908081e+01,1.060988764325820899e+00,2.752295950012384029e+00,1.422498382310793019e+01,-8.393474969652213735e-01,-8.380213564273809368e+00,1.872999784725299488e+00,2.399637100134524581e-01,1.249409282208676419e+00
